codigo,valor,populacao,tipoRGF
5216809,48.45,10301,Completo
5216908,32.04,2314,Completo
5217104,62.43,24499,Completo
5217203,49.03,10501,Completo
5217302,54.24,24749,Completo
5217401,62.0,31225,Completo
5217708,52.24,17777,Completo
5218003,49.3,45151,Completo
5218052,47.2,3830,Completo
5218102,52.27,4000,Completo
5218300,55.2,36375,Completo
5218391,48.39,3243,Completo
5218508,65.07,49416,Completo
5218607,44.89,10896,Completo
5218706,54.0,4784,Completo
5218789,52.24,4371,Completo
5218805,44.4,229651,Completo
5218904,53.08,19815,Completo
5219001,42.88,7642,Completo
5219100,43.03,6485,Completo
5219209,45.27,2892,Completo
5219258,48.93,5393,Completo
5219308,45.08,38485,Completo
5219357,45.31,3803,Completo
5219407,50.52,8573,Simplificado
5219456,39.64,3331,Completo
5219506,39.81,2388,Completo
5219605,48.3,3431,Completo
5219704,58.54,8931,Completo
5219712,53.95,4787,Completo
5219738,43.21,6123,Completo
5219753,78.17,73636,Completo
5219803,43.66,12791,Completo
5219902,52.08,6260,Completo
5220009,54.29,13387,Completo
5220058,35.58,1417,Completo
5220108,48.77,33470,Completo
5220157,38.25,5117,Completo
5220207,54.87,22067,Completo
5220264,41.37,4032,Completo
5220280,36.28,2035,Completo
5220405,47.28,20297,Completo
5220454,47.18,112224,Completo
5220504,51.9,8445,Completo
5220603,53.68,20573,Completo
5220686,36.36,6832,Completo
5221007,45.88,3537,Completo
5221080,49.83,3416,Completo
5221197,63.52,7897,Completo
5221304,47.3,2837,Completo
5221403,48.62,125328,Completo
5221452,52.56,3501,Completo
5221502,46.54,4633,Completo
5221551,53.21,5195,Completo
5221577,49.49,2868,Completo
5221601,49.69,40217,Completo
5221700,51.34,13868,Completo
5221809,49.3,3078,Completo
5221858,50.29,164723,Completo
5221908,50.31,3816,Completo
5222005,49.71,13746,Completo
5222054,42.77,8611,Simplificado
5222203,56.62,6026,Completo
5222302,41.96,5758,Completo
